time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.8600000000000012,0.5005739544150769,-0.38835167251720976,14.227034115094272,6.094441708911942,6.149688430727455,0.0,0.9576925179846156,-1.1264230424591346,3.9340926129105673,-0.14168927481963944,-0.19212887202702292,0.0,425.8012584850395,424.6422300980363,425.4713927559924,425.93065598865115
1.9200000000000013,0.5607822413797674,-0.45975971179115277,14.465234030384535,6.08612787324464,6.1378690053947675,0.0,1.0503480024269918,-1.254568305987984,4.005177744056125,-0.13295554726521697,-0.20909273854750599,0.0,451.7493277315505,450.34154636204124,448.67107110611596,449.362005475383
1.9800000000000013,0.6265508906772125,-0.5386972645188423,14.706052311648763,6.078114935814469,6.1248154458759565,0.0,1.1430601561039735,-1.3773342556442512,4.021549060793382,-0.13476163584893738,-0.24548115523262265,0.0,435.00556980223394,431.89726852343244,434.25111311970056,434.08267473213505
2.0400000000000014,0.6986963937541464,-0.6258559609136943,14.951191681714109,6.070044059404296,6.109852730709953,0.0,1.2632767153191509,-1.5286317278858315,4.14863289714425,-0.13402560505928987,-0.25858594625836695,0.0,471.03040023245853,469.95689690434375,470.5554087374633,470.5968025991475
2.1000000000000014,0.7782491001674102,-0.7220947508583859,15.203118440501102,6.061423533530256,6.094752342981007,0.0,1.3899529102253962,-1.679980634754815,4.247831751816866,-0.18258474038740918,-0.2405763073489777,0.0,463.7340664603706,465.0857833592946,466.08124112083135,462.2496812103625
2.1600000000000015,0.8654327571001365,-0.8272706840047712,15.459467026569907,6.050242427184401,6.080153674788987,0.0,1.5174716543836415,-1.8267811846992912,4.296139469786949,-0.19519850489786225,-0.24942034449214168,0.0,451.17726972092015,450.4041257451877,450.70050499602195,449.6463098498446
2.2200000000000015,0.9602203793447966,-0.9410906777743714,15.717053995237,6.038210035092876,6.065473871070452,0.0,1.64335854031998,-1.9681332608791953,4.289290577485611,-0.21421429847029202,-0.23654824678590616,0.0,433.9517242290277,434.96945692392995,435.196639696459,433.5608937051139
2.2800000000000016,1.0628764688583336,-1.0636586877597862,15.974367094747201,6.024790965842119,6.05170240222335,0.0,1.7796697406702344,-2.118466528005776,4.286904677924989,-0.25972819560743265,-0.2182814966167923,0.0,438.28350323267557,439.7458041017855,438.57162073280074,434.7206131807828
2.3400000000000016,1.1753648434842316,-1.1970120462472675,16.23713373093394,6.0090048302635175,6.038185725242744,0.0,1.9711913698302408,-2.328039385557658,4.4699057539287415,-0.2708677628957068,-0.24533537906911887,0.0,499.78925609491597,497.7680396129321,499.5254688936198,498.6507449173196
2.4000000000000017,1.2987396071588149,-1.3422819447307808,16.507150107764744,5.993315405294865,6.023617494885679,0.0,2.142546135664272,-2.5155333590811577,4.529076133471654,-0.24737159583650828,-0.23817759719006892,0.0,465.7481903731463,466.2517605155284,462.72672539823276,464.5065204888093
2.4600000000000017,1.431667970208985,-1.4979937218116897,16.776923552098026,5.97898156309104,6.009239200342275,0.0,2.2894781030270672,-2.67587216478452,4.4625018958854215,-0.22584133710803364,-0.24272569663047644,0.0,425.43061966161343,424.98069271692066,425.0050022538529,426.7864091937955
